,0
14190,0
14191,181
14192,0
14193,0
14194,0
14195,0
14196,0
14197,0
14198,0
14199,0
14200,0
14201,0
14202,0
14203,0
14204,0
14205,0
14206,262
14207,0
14208,0
14209,245
14210,0
14211,0
14212,0
14213,0
14214,262
14215,0
14216,0
14217,0
14218,186
14219,0
14220,0
14221,0
14222,218
14223,0
14224,0
14225,94
14226,257
14227,0
14228,0
14229,0
14230,0
14231,0
14232,0
14233,215
14234,276
14235,0
14236,278
14237,0
14238,309
14239,223
14240,0
14241,0
14242,254
14243,277
14244,0
14245,0
14246,0
14247,290
14248,0
14249,201
14250,0
14251,0
14252,0
14253,0
14254,249
14255,0
14256,0
14257,0
14258,0
14259,267
14260,225
14261,218
14262,0
14263,0
14264,0
14265,89
14266,0
14267,0
14268,0
14269,0
14270,0
14271,0
14272,0
14273,0
14274,0
14275,0
14276,176
14277,247
14278,0
14279,0
14280,0
14281,271
14282,0
14283,0
14284,0
14285,0
14286,0
14287,0
14288,0
14289,0
14290,0
14291,215
14292,0
14293,0
14294,198
14295,0
14296,228
14297,0
14298,290
14299,0
14300,0
14301,0
14302,0
14303,0
14304,188
14305,0
14306,0
14307,0
14308,0
14309,0
14310,286
14311,0
14312,0
14313,0
14314,0
14315,251
14316,0
14317,0
14318,256
14319,0
14320,0
14321,0
14322,0
14323,0
14324,240
14325,0
14326,0
14327,0
14328,0
14329,0
14330,0
14331,133
14332,237
14333,0
14334,205
14335,0
14336,273
14337,0
14338,0
14339,0
14340,229
14341,0
14342,0
14343,220
14344,0
14345,0
14346,0
14347,0
14348,0
14349,0
14350,0
14351,230
14352,0
14353,0
14354,258
14355,0
14356,0
14357,0
14358,0
14359,0
14360,0
14361,0
14362,228
14363,264
14364,0
14365,0
14366,235
14367,0
14368,0
14369,235
14370,0
14371,194
14372,0
14373,0
14374,0
14375,0
14376,263
14377,0
14378,0
14379,0
14380,237
14381,0
14382,0
14383,0
14384,0
14385,0
14386,284
14387,0
14388,0
14389,0
14390,0
14391,0
14392,165
14393,0
14394,0
14395,0
14396,0
14397,0
14398,0
14399,281
14400,219
14401,0
14402,0
14403,0
14404,0
14405,0
14406,245
14407,204
14408,206
14409,0
14410,215
14411,0
14412,0
14413,0
14414,0
14415,0
14416,0
14417,0
14418,0
14419,0
14420,0
14421,299
14422,0
14423,0
14424,0
14425,0
14426,5
14427,194
14428,0
14429,0
14430,206
14431,193
14432,0
14433,0
14434,0
14435,0
14436,0
14437,0
14438,0
14439,0
14440,0
14441,0
14442,0
14443,0
14444,0
14445,0
14446,0
14447,227
14448,0
14449,0
14450,224
14451,0
14452,0
14453,0
14454,0
14455,242
14456,0
14457,146
14458,0
14459,260
14460,0
14461,0
14462,0
14463,0
14464,197
14465,0
14466,173
14467,191
14468,0
14469,269
14470,0
14471,0
14472,0
14473,201
14474,0
14475,0
14476,0
14477,219
14478,0
14479,0
14480,281
14481,197
14482,0
14483,0
14484,208
14485,0
14486,0
14487,0
14488,0
14489,191
14490,152
14491,0
14492,104
14493,0
14494,0
14495,0
14496,0
14497,0
14498,257
14499,0
14500,0
14501,228
14502,0
14503,0
14504,0
14505,99
14506,243
14507,230
14508,175
14509,0
14510,0
14511,0
14512,235
14513,0
14514,0
14515,0
14516,214
14517,0
14518,0
14519,0
14520,0
14521,216
14522,295
14523,0
14524,0
14525,236
14526,220
14527,0
14528,0
14529,0
14530,203
14531,200
14532,0
14533,0
14534,0
14535,11
14536,227
14537,0
14538,0
14539,0
14540,0
14541,0
14542,0
14543,0
14544,0
14545,0
14546,156
14547,187
14548,0
14549,0
14550,274
14551,0
14552,0
14553,0
14554,0
14555,0
14556,0
14557,0
14558,0
14559,260
14560,0
14561,0
14562,0
14563,0
14564,0
14565,0
14566,255
14567,120
14568,299
14569,0
14570,0
14571,0
14572,0
14573,0
14574,0
14575,0
14576,0
14577,242
14578,0
14579,242
14580,0
14581,-43
14582,0
14583,0
14584,0
14585,0
14586,0
14587,283
14588,0
14589,0
14590,0
14591,0
14592,0
14593,304
14594,145
14595,0
14596,0
14597,0
14598,0
14599,0
14600,277
14601,0
14602,0
14603,109
14604,0
14605,0
14606,207
14607,0
14608,264
14609,0
14610,0
14611,0
14612,0
14613,290
14614,0
14615,0
14616,279
14617,0
14618,0
14619,0
14620,256
14621,0
14622,281
14623,0
14624,0
14625,0
14626,0
14627,0
14628,297
14629,0
14630,0
14631,28
14632,0
14633,0
14634,252
14635,0
14636,0
14637,186
14638,229
14639,0
14640,0
14641,0
14642,262
14643,0
14644,0
14645,0
14646,0
14647,244
14648,0
14649,304
14650,0
14651,0
14652,226
14653,0
14654,188
14655,0
14656,0
14657,0
14658,274
14659,304
14660,0
14661,0
14662,268
14663,0
14664,263
14665,0
14666,236
14667,0
14668,0
14669,0
14670,0
14671,158
14672,290
14673,0
14674,0
14675,0
14676,0
14677,0
14678,0
14679,0
14680,0
14681,0
14682,0
14683,270
14684,0
14685,0
14686,0
14687,0
14688,0
14689,242
14690,0
14691,0
14692,0
14693,0
14694,0
14695,0
14696,275
14697,0
14698,0
14699,0
14700,0
14701,289
14702,0
14703,0
14704,0
14705,0
14706,136
14707,0
14708,0
14709,230
14710,0
14711,0
14712,0
14713,66
14714,251
14715,0
14716,0
14717,0
14718,0
14719,0
14720,311
14721,0
14722,0
14723,0
14724,0
14725,243
14726,0
14727,0
14728,0
14729,0
14730,0
14731,0
14732,0
14733,0
14734,0
14735,262
14736,281
14737,194
14738,249
14739,0
14740,0
14741,0
14742,0
14743,0
14744,0
14745,0
14746,215
14747,253
14748,0
14749,0
14750,0
14751,0
14752,113
14753,221
14754,0
14755,0
14756,0
14757,224
14758,0
14759,0
14760,0
14761,0
14762,0
14763,0
14764,0
14765,0
14766,218
14767,209
14768,0
14769,0
14770,0
14771,0
14772,0
14773,0
14774,53
14775,0
14776,0
14777,0
14778,0
14779,263
14780,0
14781,0
14782,0
14783,252
14784,240
14785,0
14786,191
14787,0
14788,0
14789,0
14790,0
14791,0
14792,0
14793,0
14794,0
14795,245
14796,0
14797,0
14798,0
14799,244
14800,0
14801,298
14802,0
14803,20
14804,0
14805,0
14806,0
14807,0
14808,0
14809,0
14810,0
14811,0
14812,0
14813,207
14814,228
14815,272
14816,0
14817,0
14818,190
14819,0
14820,0
14821,0
14822,0
14823,309
14824,0
14825,0
14826,212
14827,0
14828,0
14829,214
14830,0
14831,0
14832,0
14833,295
14834,0
14835,-7
14836,0
14837,0
14838,0
14839,0
14840,226
14841,0
14842,0
14843,0
14844,233
14845,0
14846,0
14847,281
14848,0
14849,0
14850,0
14851,0
14852,0
14853,258
14854,0
14855,0
14856,0
14857,0
14858,0
14859,0
14860,0
14861,0
14862,0
14863,0
14864,0
14865,219
14866,0
14867,0
14868,0
14869,0
14870,0
14871,0
14872,0
14873,0
14874,0
14875,0
14876,263
14877,0
14878,0
14879,0
14880,0
14881,0
14882,214
14883,0
14884,230
14885,0
14886,32
14887,171
14888,0
14889,0
14890,0
14891,222
14892,0
14893,142
14894,0
14895,0
14896,0
14897,0
14898,0
14899,252
14900,0
14901,0
14902,0
14903,0
14904,0
14905,0
14906,218
14907,0
14908,0
14909,0
14910,0
14911,0
14912,294
14913,0
14914,209
14915,0
14916,0
14917,271
14918,0
14919,0
14920,0
14921,0
14922,0
14923,227
14924,0
14925,0
14926,306
14927,282
14928,0
14929,105
14930,222
14931,0
14932,298
14933,0
14934,0
14935,0
14936,0
14937,0
14938,0
14939,0
14940,0
14941,0
14942,212
14943,0
14944,0
14945,0
14946,0
14947,207
14948,0
14949,0
14950,228
14951,0
14952,104
14953,231
14954,220
14955,0
14956,0
14957,0
14958,0
14959,0
14960,157
14961,0
14962,0
14963,198
14964,272
14965,0
14966,0
14967,0
14968,145
14969,0
14970,0
14971,250
14972,0
14973,0
14974,0
14975,0
14976,0
14977,0
14978,253
14979,0
14980,0
14981,0
14982,0
14983,0
14984,0
14985,204
14986,0
14987,0
14988,0
14989,0
14990,0
14991,-54
14992,0
14993,0
14994,0
14995,0
14996,0
14997,0
14998,0
14999,199
15000,0
15001,0
15002,0
15003,162
15004,0
15005,0
15006,0
15007,0
15008,0
15009,0
15010,118
15011,0
15012,278
15013,0
15014,0
15015,136
15016,0
15017,0
15018,120
15019,281
15020,286
15021,0
15022,0
15023,0
15024,0
15025,0
15026,0
15027,0
15028,0
15029,0
15030,0
15031,0
15032,0
15033,0
15034,0
15035,0
15036,0
15037,0
15038,0
15039,193
15040,230
15041,0
15042,0
15043,0
15044,0
15045,288
15046,132
15047,0
15048,0
15049,0
15050,0
15051,299
15052,0
15053,0
15054,191
15055,0
15056,0
15057,0
15058,0
15059,0
15060,0
15061,221
15062,0
15063,45
15064,0
15065,0
15066,296
15067,0
15068,0
15069,201
15070,226
15071,0
15072,0
15073,148
15074,0
15075,0
15076,0
15077,0
15078,0
15079,296
15080,0
15081,0
15082,0
15083,0
15084,0
15085,0
15086,257
15087,0
15088,0
15089,87
15090,0
15091,0
15092,0
15093,0
15094,0
15095,0
15096,0
15097,0
15098,0
15099,257
15100,0
15101,211
15102,0
15103,0
15104,0
15105,0
15106,0
15107,0
15108,188
15109,0
15110,123
15111,0
15112,0
15113,130
15114,260
15115,0
15116,230
15117,251
15118,0
15119,0
15120,112
15121,267
15122,0
15123,0
15124,287
15125,204
15126,0
15127,0
15128,0
15129,0
15130,0
15131,240
15132,0
15133,300
15134,268
15135,0
15136,0
15137,0
15138,0
15139,220
15140,281
15141,0
15142,0
15143,0
15144,0
15145,0
15146,0
15147,-12
15148,270
15149,0
15150,0
15151,0
15152,282
15153,253
15154,0
15155,0
15156,0
15157,0
15158,0
15159,278
15160,263
15161,0
15162,0
15163,236
15164,0
15165,-49
15166,0
15167,0
15168,0
15169,0
15170,0
15171,0
15172,254
15173,0
15174,0
15175,0
15176,0
15177,273
15178,0
15179,0
15180,265
15181,0
15182,0
15183,234
15184,0
15185,0
15186,0
15187,0
15188,256
15189,0
15190,0
15191,239
15192,0
15193,0
15194,139
15195,0
15196,246
15197,0
15198,0
15199,0
15200,0
15201,143
15202,0
15203,0
15204,270
15205,0
15206,255
15207,240
15208,254
15209,0
15210,0
15211,0
15212,0
15213,300
15214,0
15215,0
15216,0
15217,0
15218,0
15219,0
15220,303
15221,201
15222,0
15223,0
15224,0
15225,0
15226,0
15227,174
15228,81
15229,0
15230,235
15231,0
15232,0
15233,230
15234,0
15235,198
15236,203
15237,250
15238,0
15239,0
15240,0
15241,0
15242,0
15243,0
15244,188
15245,177
15246,0
15247,237
15248,256
15249,171
15250,246
15251,0
15252,202
15253,0
15254,187
15255,0
15256,0
15257,0
15258,276
15259,0
15260,0
15261,0
15262,187
15263,234
15264,0
15265,0
15266,0
15267,0
15268,0
15269,0
15270,0
15271,0
15272,0
15273,0
15274,102
15275,0
15276,0
15277,0
15278,0
15279,269
15280,245
15281,55
15282,0
15283,239
15284,0
15285,0
15286,204
15287,169
15288,0
15289,0
15290,0
15291,0
15292,294
15293,0
15294,0
15295,234
15296,210
15297,0
15298,0
15299,0
15300,254
15301,213
15302,291
15303,0
15304,0
15305,0
15306,0
15307,0
15308,282
15309,0
15310,290
15311,0
15312,0
15313,0
15314,0
15315,112
15316,264
15317,0
15318,0
15319,0
15320,0
15321,0
15322,225
15323,166
15324,234
15325,0
15326,0
15327,0
15328,0
15329,0
15330,0
15331,240
15332,0
15333,0
15334,148
15335,0
15336,284
15337,0
15338,0
15339,0
15340,0
15341,241
15342,0
15343,0
15344,0
15345,0
15346,0
15347,241
15348,0
15349,0
15350,0
15351,0
15352,0
15353,0
15354,287
15355,0
15356,0
15357,0
15358,219
15359,0
15360,0
15361,208
15362,0
15363,0
15364,0
15365,0
15366,115
15367,0
15368,0
15369,0
15370,0
15371,188
15372,0
15373,0
15374,282
15375,0
15376,247
15377,62
15378,0
15379,156
15380,265
15381,0
15382,0
15383,0
15384,0
15385,267
15386,96
15387,0
15388,0
15389,204
15390,201
15391,0
15392,0
15393,0
15394,239
15395,0
15396,207
15397,0
15398,0
15399,0
15400,268
15401,196
15402,0
15403,0
15404,0
15405,0
15406,0
15407,0
15408,237
15409,0
15410,216
15411,0
15412,0
15413,286
15414,0
15415,0
15416,0
15417,205
15418,0
15419,0
15420,0
15421,0
15422,0
15423,0
15424,0
15425,168
15426,0
15427,0
15428,250
15429,223
15430,205
15431,0
15432,213
15433,0
15434,0
15435,0
15436,0
15437,0
15438,211
15439,0
15440,241
15441,0
15442,0
15443,228
15444,0
15445,0
15446,0
15447,0
15448,0
15449,210
15450,0
15451,0
15452,271
15453,0
15454,0
15455,224
15456,238
15457,0
15458,244
15459,0
15460,0
15461,0
15462,0
15463,0
15464,0
15465,0
15466,0
15467,213
15468,0
15469,0
15470,257
15471,0
15472,0
15473,0
15474,0
15475,0
15476,0
15477,0
15478,229
15479,242
15480,0
15481,0
15482,268
15483,0
15484,211
15485,233
15486,227
15487,300
15488,0
15489,0
15490,0
15491,0
15492,0
15493,0
15494,0
15495,137
15496,0
15497,227
15498,0
15499,0
15500,0
15501,0
15502,0
15503,0
15504,236
15505,0
15506,262
15507,0
15508,0
15509,0
15510,0
15511,0
15512,218
15513,0
15514,0
15515,0
15516,0
15517,262
15518,0
15519,0
15520,0
15521,0
15522,0
15523,0
15524,228
15525,204
15526,251
15527,0
15528,0
15529,80
15530,0
15531,0
15532,0
15533,159
15534,0
15535,0
15536,0
15537,0
15538,0
15539,0
15540,0
15541,0
15542,0
15543,0
15544,0
15545,0
15546,0
15547,0
15548,0
15549,0
15550,0
15551,0
15552,0
15553,0
15554,0
15555,200
15556,0
15557,235
15558,146
15559,0
15560,0
15561,0
15562,0
15563,0
15564,0
15565,0
15566,0
15567,0
15568,255
15569,0
15570,201
15571,0
15572,0
15573,0
15574,0
15575,0
15576,0
15577,0
15578,0
15579,164
15580,230
15581,0
15582,0
15583,0
15584,0
15585,0
15586,198
15587,0
15588,0
15589,0
15590,0
15591,0
15592,0
15593,110
15594,260
15595,268
15596,115
15597,0
15598,0
15599,285
15600,0
15601,0
15602,0
15603,0
15604,0
15605,269
15606,0
15607,0
15608,0
15609,182
15610,0
15611,0
15612,0
15613,228
15614,0
15615,248
15616,267
15617,150
15618,0
15619,0
15620,262
15621,0
15622,0
15623,0
15624,253
15625,199
15626,271
15627,0
15628,0
15629,0
15630,-71
15631,0
15632,0
15633,0
15634,0
15635,0
15636,0
15637,0
15638,0
15639,213
15640,0
15641,0
15642,0
15643,0
15644,0
15645,0
15646,214
15647,0
15648,0
15649,258
15650,236
15651,0
15652,0
15653,157
15654,0
15655,0
15656,288
15657,258
15658,0
15659,0
15660,237
15661,0
15662,0
15663,0
15664,0
15665,0
15666,0
15667,0
15668,0
15669,0
15670,0
15671,252
15672,0
15673,0
15674,0
15675,0
15676,0
15677,0
15678,0
15679,0
15680,0
15681,267
15682,0
15683,0
15684,0
15685,0
15686,0
15687,0
15688,0
15689,196
15690,0
15691,0
15692,0
15693,0
15694,0
15695,0
15696,0
15697,0
15698,280
15699,0
15700,0
15701,252
15702,0
15703,263
15704,0
15705,0
15706,0
15707,0
15708,0
15709,0
15710,0
15711,0
15712,0
15713,0
15714,252
15715,0
15716,0
15717,0
15718,213
15719,0
15720,294
15721,275
15722,223
15723,0
15724,267
15725,273
15726,0
15727,0
15728,0
15729,269
15730,0
15731,0
15732,0
15733,0
15734,0
15735,0
15736,281
15737,0
15738,202
15739,245
15740,0
15741,0
15742,219
15743,0
15744,0
15745,258
15746,0
15747,0
15748,0
15749,0
15750,0
15751,0
15752,211
15753,236
15754,0
15755,0
15756,0
15757,268
15758,0
15759,0
15760,296
15761,226
15762,0
15763,0
15764,295
15765,227
15766,0
15767,0
15768,0
15769,0
15770,0
15771,0
15772,0
15773,0
15774,0
15775,0
15776,0
15777,0
15778,0
15779,0
15780,255
15781,266
15782,0
15783,0
15784,0
15785,272
15786,0
15787,285
15788,0
15789,199
15790,167
15791,192
15792,0
15793,211
15794,162
15795,0
15796,234
15797,272
15798,159
15799,0
15800,0
15801,0
15802,0
15803,0
15804,273
15805,296
15806,237
15807,0
15808,0
15809,251
15810,0
15811,0
15812,0
15813,0
15814,168
15815,0
15816,0
15817,215
15818,271
15819,0
15820,0
15821,0
15822,0
15823,0
15824,0
15825,0
15826,247
15827,0
15828,0
15829,0
15830,0
15831,0
15832,226
15833,0
15834,0
15835,0
15836,238
15837,0
15838,175
15839,0
15840,0
15841,0
15842,0
15843,0
15844,0
15845,0
15846,0
15847,0
15848,270
15849,277
15850,0
15851,0
15852,0
15853,232
15854,236
15855,0
15856,0
15857,226
15858,0
15859,0
15860,0
15861,0
15862,295
15863,0
15864,0
15865,0
15866,0
15867,235
15868,0
15869,0
15870,0
15871,0
15872,0
15873,0
15874,0
15875,0
15876,308
15877,255
15878,0
15879,0
15880,242
15881,0
15882,0
15883,0
15884,0
15885,216
15886,0
15887,248
15888,177
15889,0
15890,0
15891,0
15892,296
15893,0
15894,0
15895,0
15896,0
15897,0
15898,0
15899,0
15900,0
15901,0
15902,0
15903,0
15904,0
15905,183
15906,0
15907,265
15908,0
15909,0
15910,221
15911,194
15912,286
15913,0
15914,0
15915,287
15916,0
15917,0
15918,0
15919,0
15920,0
15921,0
15922,128
15923,0
15924,140
15925,0
15926,0
15927,0
15928,0
15929,0
15930,0
15931,250
15932,0
15933,0
15934,0
15935,0
15936,239
15937,0
15938,0
15939,0
15940,0
15941,233
15942,0
15943,222
15944,0
15945,0
15946,201
15947,0
15948,191
15949,0
15950,276
15951,0
15952,190
15953,0
15954,0
15955,282
15956,0
15957,0
15958,0
15959,0
15960,0
15961,0
15962,185
15963,0
15964,0
15965,0
15966,0
15967,258
15968,0
15969,0
15970,0
15971,0
15972,0
15973,0
15974,0
15975,0
15976,0
15977,0
15978,0
15979,0
15980,0
15981,0
15982,0
15983,0
15984,118
15985,0
15986,0
15987,0
15988,226
15989,0
15990,0
15991,0
15992,0
15993,0
15994,0
15995,0
15996,195
15997,0
15998,257
15999,0
16000,0
16001,0
16002,0
16003,279
16004,0
16005,0
16006,0
16007,0
16008,287
16009,0
16010,0
16011,209
16012,0
16013,0
16014,46
16015,264
16016,228
16017,0
16018,220
16019,0
16020,0
16021,0
16022,277
16023,0
16024,0
16025,0
16026,0
16027,251
16028,0
16029,0
16030,0
16031,0
16032,0
16033,0
16034,0
16035,220
16036,0
16037,0
16038,0
16039,0
16040,0
16041,0
16042,0
16043,0
16044,235
16045,190
16046,0
16047,0
16048,0
16049,0
16050,0
16051,275
16052,0
16053,0
16054,0
16055,230
16056,0
16057,0
16058,0
16059,173
16060,0
16061,0
16062,0
16063,276
16064,0
16065,252
16066,0
16067,0
16068,0
16069,0
16070,0
16071,188
16072,0
16073,0
16074,0
16075,264
16076,256
16077,0
16078,0
16079,0
16080,261
16081,0
16082,0
16083,208
16084,0
16085,0
16086,0
16087,0
16088,0
16089,0
16090,0
16091,81
16092,0
16093,0
16094,0
16095,0
16096,0
16097,0
16098,208
16099,0
16100,0
16101,0
16102,0
16103,0
16104,0
16105,0
16106,223
16107,0
16108,287
16109,0
16110,0
16111,0
16112,0
16113,0
16114,123
16115,0
16116,0
16117,225
16118,233
16119,0
16120,0
16121,261
16122,0
16123,0
16124,0
16125,0
16126,0
16127,0
16128,0
16129,289
16130,216
16131,0
16132,0
16133,0
16134,0
16135,0
16136,0
16137,147
16138,175
16139,0
16140,254
16141,0
16142,0
16143,0
16144,293
16145,0
16146,0
16147,233
16148,0
16149,235
16150,281
16151,0
16152,0
16153,133
16154,263
16155,0
16156,228
16157,237
16158,222
16159,0
16160,0
16161,0
16162,0
16163,0
16164,0
16165,0
16166,0
16167,0
16168,0
16169,0
16170,0
16171,264
16172,258
16173,0
16174,0
16175,233
16176,0
16177,243
16178,0
16179,0
16180,0
16181,0
16182,272
16183,201
16184,0
16185,0
16186,210
16187,206
16188,0
16189,215
16190,0
16191,0
16192,0
16193,0
16194,0
16195,253
16196,0
16197,212
16198,0
16199,218
16200,259
16201,0
16202,0
16203,0
16204,0
16205,169
16206,0
16207,0
16208,0
16209,0
16210,265
16211,0
16212,0
16213,0
16214,0
16215,0
16216,0
16217,0
16218,0
16219,0
16220,0
16221,0
16222,0
16223,0
16224,0
16225,0
16226,0
16227,207
16228,0
16229,0
16230,0
16231,0
16232,268
16233,0
16234,226
16235,222
16236,0
16237,0
16238,0
16239,0
16240,278
16241,0
16242,0
16243,211
16244,0
16245,243
16246,0
16247,0
16248,0
16249,0
16250,0
16251,0
16252,250
16253,0
16254,0
16255,0
16256,0
16257,195
16258,109
16259,0
16260,0
16261,0
16262,0
16263,0
16264,0
16265,213
16266,0
16267,239
16268,205
16269,0
16270,0
16271,0
16272,0
16273,0
16274,0
16275,0
16276,119
16277,0
16278,222
16279,0
16280,0
16281,0
16282,0
16283,0
16284,0
16285,0
16286,0
16287,0
16288,0
16289,0
16290,193
16291,293
16292,0
16293,0
16294,0
16295,0
16296,0
16297,0
16298,0
16299,0
16300,187
16301,127
16302,0
16303,0
16304,0
16305,0
16306,0
16307,0
16308,0
16309,215
16310,0
16311,231
16312,0
16313,0
16314,0
16315,152
16316,0
16317,150
16318,0
16319,0
16320,0
16321,0
16322,258
16323,0
16324,0
16325,225
16326,0
16327,0
16328,0
16329,0
16330,0
16331,0
16332,0
16333,0
16334,204
16335,0
16336,0
16337,0
16338,0
16339,0
16340,149
16341,0
16342,0
16343,239
16344,0
16345,147
16346,0
16347,0
16348,293
16349,0
16350,0
16351,0
16352,0
16353,0
16354,244
16355,0
16356,0
16357,0
16358,0
16359,0
16360,288
16361,0
16362,0
16363,0
16364,0
16365,0
16366,245
16367,52
16368,223
16369,158
16370,0
16371,0
16372,0
16373,225
16374,224
16375,0
16376,272
16377,0
16378,0
16379,0
16380,0
16381,250
16382,251
16383,0
16384,0
16385,251
16386,0
16387,0
16388,0
16389,0
16390,0
16391,262
16392,169
16393,238
16394,0
16395,0
16396,241
16397,277
16398,0
16399,306
16400,0
16401,0
16402,287
16403,0
16404,0
16405,0
16406,0
16407,0
16408,0
16409,187
16410,0
16411,0
16412,0
16413,0
16414,219
16415,0
16416,0
16417,237
16418,0
16419,0
16420,0
16421,0
16422,240
16423,230
16424,0
16425,0
16426,0
16427,289
16428,0
16429,0
16430,0
16431,0
16432,0
16433,239
16434,0
16435,0
16436,0
16437,248
16438,0
16439,0
16440,261
16441,0
16442,0
16443,0
16444,236
16445,0
16446,0
16447,178
16448,226
16449,0
16450,236
16451,0
16452,0
16453,0
16454,0
16455,0
16456,0
16457,180
16458,107
16459,0
16460,0
16461,0
16462,0
16463,0
16464,245
16465,243
16466,265
16467,0
16468,0
16469,256
16470,127
16471,0
16472,0
16473,0
16474,0
16475,211
16476,0
16477,0
16478,184
16479,0
16480,0
16481,211
16482,0
16483,0
16484,0
16485,0
16486,0
16487,0
16488,0
16489,0
16490,0
16491,0
16492,0
16493,0
16494,0
16495,0
16496,0
16497,0
16498,0
16499,0
16500,0
16501,0
16502,0
16503,0
16504,263
16505,0
16506,0
16507,196
16508,0
16509,226
16510,296
16511,241
16512,66
16513,0
16514,0
16515,0
16516,230
16517,201
16518,294
16519,0
16520,280
16521,75
16522,197
16523,0
16524,0
16525,0
16526,0
16527,0
16528,0
16529,0
16530,0
16531,0
16532,0
16533,0
16534,0
16535,282
16536,0
16537,0
16538,0
16539,0
16540,0
16541,145
16542,0
16543,173
16544,0
16545,0
16546,0
16547,0
16548,0
16549,0
16550,284
16551,0
16552,213
16553,0
16554,241
16555,0
16556,295
16557,0
16558,283
16559,0
16560,0
16561,299
16562,0
16563,0
16564,0
16565,0
16566,0
16567,228
16568,0
16569,0
16570,0
16571,76
16572,0
16573,0
16574,0
16575,150
16576,0
16577,0
16578,290
16579,303
16580,0
16581,0
16582,0
16583,104
16584,0
16585,231
16586,0
16587,0
16588,236
16589,0
16590,300
16591,0
16592,252
16593,0
16594,228
16595,0
16596,0
16597,0
16598,0
16599,0
16600,213
16601,129
16602,0
16603,0
16604,0
16605,0
16606,228
16607,210
16608,236
16609,250
16610,211
16611,0
16612,0
16613,0
16614,0
16615,0
16616,0
16617,0
16618,0
16619,221
16620,0
16621,0
16622,0
16623,0
16624,0
16625,255
16626,0
16627,0
16628,263
16629,0
16630,223
16631,0
16632,206
16633,239
16634,0
16635,0
16636,0
16637,0
16638,0
16639,179
16640,0
16641,0
16642,0
16643,0
16644,0
16645,218
16646,0
16647,0
16648,0
16649,0
16650,214
16651,267
16652,230
16653,0
16654,0
16655,0
16656,0
16657,0
16658,0
16659,206
16660,266
16661,0
16662,0
16663,0
16664,0
16665,0
16666,0
16667,0
16668,0
16669,0
16670,286
16671,0
16672,88
16673,244
16674,273
16675,0
16676,268
16677,247
16678,0
16679,0
16680,0
16681,290
16682,0
16683,0
16684,0
16685,0
16686,0
16687,0
16688,0
16689,257
16690,231
16691,0
16692,233
16693,238
16694,0
16695,258
16696,293
16697,0
16698,0
16699,306
16700,0
16701,0
16702,240
16703,0
16704,0
16705,0
16706,0
16707,0
16708,0
16709,0
16710,0
16711,149
16712,0
16713,241
16714,276
16715,0
16716,247
16717,249
16718,0
16719,0
16720,95
16721,0
16722,218
16723,0
16724,199
16725,213
16726,196
16727,0
16728,234
16729,0
16730,293
16731,0
16732,0
16733,0
16734,0
16735,0
16736,229
16737,0
16738,0
16739,0
16740,236
16741,129
16742,0
16743,0
16744,0
16745,0
16746,0
16747,232
16748,186
16749,0
16750,0
16751,0
16752,0
16753,0
16754,0
16755,0
16756,0
16757,0
16758,0
16759,0
16760,286
16761,0
16762,255
16763,129
16764,290
16765,0
16766,0
16767,0
16768,15
16769,0
16770,0
16771,0
16772,0
16773,0
16774,249
16775,0
16776,0
16777,129
16778,0
16779,0
16780,0
16781,273
16782,0
16783,0
16784,0
16785,0
16786,0
16787,0
16788,194
16789,0
16790,0
16791,0
16792,0
16793,192
16794,240
16795,0
16796,0
16797,0
16798,0
16799,0
16800,0
16801,196
16802,0
16803,0
16804,0
16805,0
16806,0
16807,0
16808,0
16809,269
16810,89
16811,222
16812,0
16813,0
16814,0
16815,0
16816,0
16817,256
16818,0
16819,0
16820,0
16821,0
16822,0
16823,187
16824,0
16825,296
16826,289
16827,0
16828,0
16829,0
16830,0
16831,204
16832,0
16833,0
16834,0
16835,0
16836,0
16837,0
16838,0
16839,300
16840,279
16841,0
16842,0
16843,0
16844,0
16845,212
16846,215
16847,247
16848,0
16849,0
16850,0
16851,0
16852,0
16853,0
16854,218
16855,241
16856,0
16857,0
16858,0
16859,0
16860,0
16861,239
16862,0
16863,0
16864,0
16865,0
16866,0
16867,0
16868,0
16869,292
16870,0
16871,0
16872,0
16873,0
16874,264
16875,0
16876,248
16877,0
16878,0
16879,0
16880,0
16881,0
16882,0
16883,0
16884,0
16885,0
16886,0
16887,0
16888,199
16889,0
16890,0
16891,0
16892,0
16893,0
16894,266
16895,0
16896,0
16897,0
16898,0
16899,240
16900,0
16901,0
16902,0
16903,263
16904,0
16905,211
16906,278
16907,278
16908,0
16909,0
16910,290
16911,264
16912,223
16913,0
16914,127
16915,0
16916,0
16917,0
16918,211
16919,0
16920,195
16921,141
16922,0
16923,0
16924,240
16925,183
16926,0
16927,0
16928,0
16929,224
16930,0
16931,0
16932,272
16933,214
16934,0
16935,0
16936,0
16937,287
16938,0
16939,0
16940,0
16941,201
16942,0
16943,0
16944,192
16945,0
16946,0
16947,0
16948,0
16949,0
16950,0
16951,133
16952,0
16953,0
16954,233
16955,0
16956,37
16957,0
16958,208
16959,257
16960,0
16961,0
16962,0
16963,131
16964,0
16965,0
16966,239
16967,0
16968,0
16969,0
16970,0
16971,0
16972,0
16973,0
16974,0
16975,0
16976,0
16977,0
16978,0
16979,0
16980,0
16981,0
16982,0
16983,0
16984,0
16985,0
16986,0
16987,0
